[2022-06-04 23:20:12,382] Register - Step 01: Navigate to Register Page
[INFO ] [2022-07-18 10:26:09,474] Delete_Post - Step 11: Verify 'No posts found.' message is displayed
[INFO ] [2022-07-18 10:26:09,584] Search_Post - Step 12: Open End User Site
[INFO ] [2022-07-18 10:26:11,961] Search_Post - Step 13: Verify Post Title Undisplayed at HomePage
[INFO ] [2022-07-18 10:36:04,082] Pre-condition - Step 01: Open browser and Admin Url
[INFO ] [2022-07-18 10:36:12,358] Pre-condition - Step 02: Enter in Username Textbox with value:automationfc
[INFO ] [2022-07-18 10:36:12,627] Pre-condition - Step 03: Enter in Password Textbox with value:automationfc
[INFO ] [2022-07-18 10:36:12,867] Pre-condition - Step 04: Click on Login Button
[INFO ] [2022-07-18 10:36:18,133] Create_Post - Step 01: Click on 'Posts' menu Link
[INFO ] [2022-07-18 10:36:20,962] Create_Post - Step 02: Get 'Search Posts' page Url
[INFO ] [2022-07-18 10:36:20,976] Create_Post - Step 03: Click on 'Add New' Button
[INFO ] [2022-07-18 10:36:26,207] Create_Post - Step 04: Enter in post title
[INFO ] [2022-07-18 10:36:29,402] Create_Post - Step 05: Enter in post body
[INFO ] [2022-07-18 10:36:34,611] Create_Post - Step 06: Click on 'Publish' Button
[INFO ] [2022-07-18 10:36:35,188] Create_Post - Step 07: Click on 'Re-Publish' Button
[INFO ] [2022-07-18 10:36:36,273] Create_Post - Step 08: Verify 'Post Published.' message is displayed
[INFO ] [2022-07-18 10:36:39,380]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-18 10:36:39,594] Search_Post - Step 01: Open 'Search Post' Page
[INFO ] [2022-07-18 10:36:42,447] Search_Post - Step 02: Enter in Search Textbox
[INFO ] [2022-07-18 10:36:42,908] Search_Post - Step 03: Click on 'Search Posts' Button
[INFO ] [2022-07-18 10:36:47,197] Search_Post - Step 04: Verify Search table contains'Live Coding Title4468'
[INFO ] [2022-07-18 10:36:47,326]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-18 10:36:47,326] Search_Post - Step 05: Verify Search table contains 'Automation Admin'
[INFO ] [2022-07-18 10:36:47,439]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-18 10:36:47,439] Search_Post - Step 06: Open End User Site
[INFO ] [2022-07-18 10:36:49,882] Search_Post - Step 07: Verify Post Infor Displayed at HomePage
[INFO ] [2022-07-18 10:36:49,959]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-18 10:36:50,039]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-18 10:36:50,122]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-18 10:36:50,213]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-18 10:36:50,214] Search_Post - Step 08: Click on Post Title
[INFO ] [2022-07-18 10:36:52,495] Search_Post - Step 09: Verify Post Infor Displayed at Post detail Page
[INFO ] [2022-07-18 10:36:52,570]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-18 10:36:52,639]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-18 10:36:52,723]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-18 10:36:52,798]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-18 10:36:52,812] Edit_Post - Step 01: Open Admin site
[INFO ] [2022-07-18 10:36:55,451] Edit_Post - Step 02: Click on 'Posts' link
[INFO ] [2022-07-18 10:36:59,242] Edit_Post - Step 03: Enter in Search Textbox
[INFO ] [2022-07-18 10:36:59,540] Edit_Post - Step 04: Click on 'Search Posts' Button
[INFO ] [2022-07-18 10:37:03,468] Edit_Post - Step 05: Click on Post title detail link and navigate to Edit Post Page
[INFO ] [2022-07-18 10:37:08,637] Edit_Post - Step 06: Enter in post title
[INFO ] [2022-07-18 10:37:11,396] Edit_Post - Step 07: Enter in post body
[INFO ] [2022-07-18 10:37:15,834] Edit_Post - Step 08: Click on 'Update' Button
[INFO ] [2022-07-18 10:37:16,910] Edit_Post - Step 09: Verify 'Post Updated.' message is displayed
[INFO ] [2022-07-18 10:37:19,613]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-18 10:37:19,614] Edit_Post - Step 10: Open 'Search Post' Page
[INFO ] [2022-07-18 10:37:22,384] Edit_Post - Step 11: Enter in Search Textbox
[INFO ] [2022-07-18 10:37:22,957] Edit_Post - Step 12: Click on 'Search Posts' Button
[INFO ] [2022-07-18 10:37:27,092] Edit_Post - Step 13: Verify Search table contains'Edit Post Title4468'
[INFO ] [2022-07-18 10:37:27,240]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-18 10:37:27,240] Edit_Post - Step 14: Verify Search table contains 'Automation Admin'
[INFO ] [2022-07-18 10:37:27,337]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-18 10:37:27,337] Edit_Post - Step 15: Open End User Site
[INFO ] [2022-07-18 10:37:29,701] Edit_Post - Step 16: Verify Post Infor Displayed at HomePage
[INFO ] [2022-07-18 10:37:29,783]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-18 10:37:29,885]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-18 10:37:29,954]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-18 10:37:30,026]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-18 10:37:30,026] Edit_Post - Step 17: Click on Edit Post Title
[INFO ] [2022-07-18 10:37:32,146] Edit_Post - Step 18: Verify Post Infor Displayed at Post detail Page
[INFO ] [2022-07-18 10:37:32,223]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-18 10:37:32,293]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-18 10:37:32,364]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-18 10:37:32,435]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-18 10:37:32,444] Delete_Post - Step 01: Open Admin site
[INFO ] [2022-07-18 10:37:34,978] Delete_Post - Step 02: Click on 'Posts' link
[INFO ] [2022-07-18 10:37:37,758] Delete_Post - Step 03: Enter in Search Textbox
[INFO ] [2022-07-18 10:37:38,081] Delete_Post - Step 04: Click on 'Search Posts' Button
[INFO ] [2022-07-18 10:37:41,978] Delete_Post - Step 05: Select Post Detail checkbox
[INFO ] [2022-07-18 10:37:42,252] Delete_Post - Step 06: Select 'Move to Trash' item in dropdown
[INFO ] [2022-07-18 10:37:42,526] Delete_Post - Step 07: Click on 'Apply' button
[INFO ] [2022-07-18 10:37:46,476] Delete_Post - Step 08: Verify '1 post moved to the trash.' message is displayed
[INFO ] [2022-07-18 10:37:46,585] Delete_Post - Step 09: Enter in Search Textbox
[INFO ] [2022-07-18 10:37:46,926] Delete_Post - Step 10: Click on 'Search Posts' Button
[INFO ] [2022-07-18 10:37:50,837] Delete_Post - Step 11: Verify 'No posts found.' message is displayed
[INFO ] [2022-07-18 10:37:50,942] Search_Post - Step 12: Open End User Site
[INFO ] [2022-07-18 10:37:53,402] Search_Post - Step 13: Verify Post Title Undisplayed at HomePage
[INFO ] [2022-07-18 10:37:58,423]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-18 10:37:58,423] Search_Post - Step 14: Enter Deleted Post Title in Search box at HomePage
[INFO ] [2022-07-18 10:37:58,751] Search_Post - Step 15: Click on Search Button
[INFO ] [2022-07-18 10:37:59,001] Search_Post - Step 16: Verify 'Nothing Found' message is displayed
[INFO ] [2022-07-18 10:38:09,125]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-18 10:41:51,243] Pre-condition - Step 01: Open browser and Admin Url
[INFO ] [2022-07-18 10:41:59,745] Pre-condition - Step 02: Enter in Username Textbox with value:automationfc
[INFO ] [2022-07-18 10:42:00,360] Pre-condition - Step 03: Enter in Password Textbox with value:automationfc
[INFO ] [2022-07-18 10:42:00,600] Pre-condition - Step 04: Click on Login Button
[INFO ] [2022-07-18 10:42:05,687] Create_Post - Step 01: Click on 'Posts' menu Link
[INFO ] [2022-07-18 10:42:08,356] Create_Post - Step 02: Get 'Search Posts' page Url
[INFO ] [2022-07-18 10:42:08,367] Create_Post - Step 03: Click on 'Add New' Button
[INFO ] [2022-07-18 10:42:13,286] Create_Post - Step 04: Enter in post title
[INFO ] [2022-07-18 10:42:17,049] Create_Post - Step 05: Enter in post body
[INFO ] [2022-07-18 10:42:21,900] Create_Post - Step 06: Click on 'Publish' Button
[INFO ] [2022-07-18 10:42:22,828] Create_Post - Step 07: Click on 'Re-Publish' Button
[INFO ] [2022-07-18 10:42:23,804] Create_Post - Step 08: Verify 'Post Published.' message is displayed
[INFO ] [2022-07-18 10:42:26,766]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-18 10:42:26,967] Search_Post - Step 01: Open 'Search Post' Page
[INFO ] [2022-07-18 10:42:31,020] Search_Post - Step 02: Enter in Search Textbox
[INFO ] [2022-07-18 10:42:31,356] Search_Post - Step 03: Click on 'Search Posts' Button
[INFO ] [2022-07-18 10:42:35,467] Search_Post - Step 04: Verify Search table contains'Live Coding Title5922'
[INFO ] [2022-07-18 10:42:35,591]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-18 10:42:35,591] Search_Post - Step 05: Verify Search table contains 'Automation Admin'
[INFO ] [2022-07-18 10:42:35,698]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-18 10:42:35,698] Search_Post - Step 06: Open End User Site
[INFO ] [2022-07-18 10:42:38,203] Search_Post - Step 07: Verify Post Infor Displayed at HomePage
[INFO ] [2022-07-18 10:42:38,276]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-18 10:42:38,351]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-18 10:42:38,439]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-18 10:42:38,525]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-18 10:42:38,525] Search_Post - Step 08: Click on Post Title
[INFO ] [2022-07-18 10:42:40,832] Search_Post - Step 09: Verify Post Infor Displayed at Post detail Page
[INFO ] [2022-07-18 10:42:40,905]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-18 10:42:40,976]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-18 10:42:41,055]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-18 10:42:41,124]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-18 10:42:41,141] Edit_Post - Step 01: Open Admin site
[INFO ] [2022-07-18 10:42:43,662] Edit_Post - Step 02: Click on 'Posts' link
[INFO ] [2022-07-18 10:42:46,311] Edit_Post - Step 03: Enter in Search Textbox
[INFO ] [2022-07-18 10:42:46,633] Edit_Post - Step 04: Click on 'Search Posts' Button
[INFO ] [2022-07-18 10:42:50,669] Edit_Post - Step 05: Click on Post title detail link and navigate to Edit Post Page
[INFO ] [2022-07-18 10:42:55,146] Edit_Post - Step 06: Enter in post title
[INFO ] [2022-07-18 10:42:58,295] Edit_Post - Step 07: Enter in post body
[INFO ] [2022-07-18 10:43:04,247] Edit_Post - Step 08: Click on 'Update' Button
[INFO ] [2022-07-18 10:43:05,137] Edit_Post - Step 09: Verify 'Post Updated.' message is displayed
[INFO ] [2022-07-18 10:43:07,291]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-18 10:43:07,291] Edit_Post - Step 10: Open 'Search Post' Page
[INFO ] [2022-07-18 10:43:10,868] Edit_Post - Step 11: Enter in Search Textbox
[INFO ] [2022-07-18 10:43:11,287] Edit_Post - Step 12: Click on 'Search Posts' Button
[INFO ] [2022-07-18 10:43:15,348] Edit_Post - Step 13: Verify Search table contains'Edit Post Title5922'
[INFO ] [2022-07-18 10:43:15,504]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-18 10:43:15,505] Edit_Post - Step 14: Verify Search table contains 'Automation Admin'
[INFO ] [2022-07-18 10:43:15,603]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-18 10:43:15,603] Edit_Post - Step 15: Open End User Site
[INFO ] [2022-07-18 10:43:18,009] Edit_Post - Step 16: Verify Post Infor Displayed at HomePage
[INFO ] [2022-07-18 10:43:18,085]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-18 10:43:18,162]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-18 10:43:18,243]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-18 10:43:18,313]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-18 10:43:18,313] Edit_Post - Step 17: Click on Edit Post Title
[INFO ] [2022-07-18 10:43:20,424] Edit_Post - Step 18: Verify Post Infor Displayed at Post detail Page
[INFO ] [2022-07-18 10:43:20,503]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-18 10:43:20,574]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-18 10:43:20,644]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-18 10:43:20,710]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-18 10:43:20,719] Delete_Post - Step 01: Open Admin site
[INFO ] [2022-07-18 10:43:23,331] Delete_Post - Step 02: Click on 'Posts' link
[INFO ] [2022-07-18 10:43:26,108] Delete_Post - Step 03: Enter in Search Textbox
[INFO ] [2022-07-18 10:43:26,457] Delete_Post - Step 04: Click on 'Search Posts' Button
[INFO ] [2022-07-18 10:43:30,485] Delete_Post - Step 05: Select Post Detail checkbox
[INFO ] [2022-07-18 10:43:30,740] Delete_Post - Step 06: Select 'Move to Trash' item in dropdown
[INFO ] [2022-07-18 10:43:30,989] Delete_Post - Step 07: Click on 'Apply' button
[INFO ] [2022-07-18 10:43:34,983] Delete_Post - Step 08: Verify '1 post moved to the trash.' message is displayed
[INFO ] [2022-07-18 10:43:35,141] Delete_Post - Step 09: Enter in Search Textbox
[INFO ] [2022-07-18 10:43:35,414] Delete_Post - Step 10: Click on 'Search Posts' Button
[INFO ] [2022-07-18 10:43:39,226] Delete_Post - Step 11: Verify 'No posts found.' message is displayed
[INFO ] [2022-07-18 10:43:39,335] Search_Post - Step 12: Open End User Site
[INFO ] [2022-07-18 10:43:41,767] Search_Post - Step 13: Verify Post Title Undisplayed at HomePage
[INFO ] [2022-07-18 10:43:46,800]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-18 10:43:46,800] Search_Post - Step 14: Enter Deleted Post Title in Search box at HomePage
[INFO ] [2022-07-18 10:43:49,108] Search_Post - Step 15: Click on Search Button
[INFO ] [2022-07-18 10:43:49,313] Search_Post - Step 16: Verify 'Nothing Found' message is displayed
[INFO ] [2022-07-18 10:43:59,381]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-18 10:47:09,068] Pre-condition - Step 01: Open browser and Admin Url
[INFO ] [2022-07-18 10:47:17,392] Pre-condition - Step 02: Enter in Username Textbox with value:automationfc
[INFO ] [2022-07-18 10:47:17,931] Pre-condition - Step 03: Enter in Password Textbox with value:automationfc
[INFO ] [2022-07-18 10:47:18,184] Pre-condition - Step 04: Click on Login Button
[INFO ] [2022-07-18 10:47:23,315] Create_Post - Step 01: Click on 'Posts' menu Link
[INFO ] [2022-07-18 10:47:26,101] Create_Post - Step 02: Get 'Search Posts' page Url
[INFO ] [2022-07-18 10:47:26,153] Create_Post - Step 03: Click on 'Add New' Button
[INFO ] [2022-07-18 10:47:31,272] Create_Post - Step 04: Enter in post title
[INFO ] [2022-07-18 10:47:34,712] Create_Post - Step 05: Enter in post body
[INFO ] [2022-07-18 10:47:39,608] Create_Post - Step 06: Click on 'Publish' Button
[INFO ] [2022-07-18 10:47:40,561] Create_Post - Step 07: Click on 'Re-Publish' Button
[INFO ] [2022-07-18 10:47:41,580] Create_Post - Step 08: Verify 'Post Published.' message is displayed
[INFO ] [2022-07-18 10:47:44,820]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-18 10:47:45,034] Search_Post - Step 01: Open 'Search Post' Page
[INFO ] [2022-07-18 10:47:49,502] Search_Post - Step 02: Enter in Search Textbox
[INFO ] [2022-07-18 10:47:49,864] Search_Post - Step 03: Click on 'Search Posts' Button
[INFO ] [2022-07-18 10:47:53,995] Search_Post - Step 04: Verify Search table contains'Live Coding Title2755'
[INFO ] [2022-07-18 10:47:54,131]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-18 10:47:54,132] Search_Post - Step 05: Verify Search table contains 'Automation Admin'
[INFO ] [2022-07-18 10:47:54,230]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-18 10:47:54,230] Search_Post - Step 06: Open End User Site
[INFO ] [2022-07-18 10:47:56,720] Search_Post - Step 07: Verify Post Infor Displayed at HomePage
[INFO ] [2022-07-18 10:47:56,800]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-07-18 10:47:56,882]  -------------------------- PASSED -------------------------- 
